"","uni","metric","metrix","stage","col","ASnormalized.occ2_aglo12.005r","pval"
"818","NPQ.8.2","NPQ","6","8","3",0.255796712809023,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160963564553651
"819","qP.8.2","qP","7","8","3",0.508848134226083,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000926554300281635
"820","ABQ.8.2","ABQ","8","8","3",0.159973823549753,0.000000000000000000000000809838987298526
"821","qm.8.2","qm","9","8","3",0.853918568735489,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000463277150140817
"822","nTau1.8.2","nTau1","10","8","3",2.13788967461349,0.00000000000201259215932273
"823","nTau2.8.2","nTau2","11","8","3",14.5341753495693,0.00000298635566252139
"824","nCon.8.2","nCon","12","8","3",0.329523939090834,0.288212569731973
"825","Fm.8.2","Fm","13","8","3",3005.44647507414,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160963564553651
"826","Fo.8.2","Fo","14","8","3",2842.2691000467,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000926554300281635
"827","Quant.9.2","Quant","1","9","3",0.0554757181599606,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000109556762472168
"828","Sigma.9.2","Sigma","2","9","3",3.88885480622009,0.0000000000000000000000000021004305328015
"829","Connect.9.2","Connect","3","9","3",0.169044705834241,0.0424065705770927
"830","Tau1.9.2","Tau1","4","9","3",1984.5198446973,0.000000000000741382456402009
"831","Tau2.9.2","Tau2","5","9","3",7630055.67399416,0.000000369145367990821
"832","NPQ.9.2","NPQ","6","9","3",0.281618094449548,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000490524213334411
"833","qP.9.2","qP","7","9","3",0.542014713787555,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000219113524944336
"834","ABQ.9.2","ABQ","8","9","3",0.109243482954865,0.0000000000000000000000000021004305328015
"835","qm.9.2","qm","9","9","3",0.85073877425232,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000109556762472168
"836","nTau1.9.2","nTau1","10","9","3",2.73476284774078,0.000000000000741382456402009
"837","nTau2.9.2","nTau2","11","9","3",10.0749646204489,0.000000369145367990821
"838","nCon.9.2","nCon","12","9","3",0.528330993822974,0.0424065705770927
"839","Fm.9.2","Fm","13","9","3",2944.89428657965,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000490524213334411
"840","Fo.9.2","Fo","14","9","3",2781.52416112648,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000219113524944336
"841","Quant.10.2","Quant","1","10","3",0.0936652630405804,0.000000000000000000000000000000000000000000000000000000000000000000000000000167477533616966
"842","Sigma.10.2","Sigma","2","10","3",4.67366763565421,0.000000000000000000000000000000381911414272935
"843","Connect.10.2","Connect","3","10","3",0.186369335309796,0.00656148027070194
"844","Tau1.10.2","Tau1","4","10","3",1516.50279134324,0.000000000000000219949794139402
"845","Tau2.10.2","Tau2","5","10","3",3467802.68071842,0.00000000155226423940606
"846","NPQ.10.2","NPQ","6","10","3",0.323921997619237,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000426001929811543
"847","qP.10.2","qP","7","10","3",0.649985649705828,0.000000000000000000000000000000000000000000000000000000000000000000000000000334955067233931
"848","ABQ.10.2","ABQ","8","10","3",-0.0705207863001658,0.000000000000000000000000000000381911414272935
"849","qm.10.2","qm","9","10","3",0.747987183670092,0.000000000000000000000000000000000000000000000000000000000000000000000000000167477533616966
"850","nTau1.10.2","nTau1","10","10","3",2.08981306150318,0.000000000000000219949794139402
"851","nTau2.10.2","nTau2","11","10","3",4.57899533263127,0.00000000155226423940606
"852","nCon.10.2","nCon","12","10","3",0.582477254501552,0.00656148027070194
"853","Fm.10.2","Fm","13","10","3",2850.79469236755,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000426001929811543
"854","Fo.10.2","Fo","14","10","3",2583.77425763226,0.000000000000000000000000000000000000000000000000000000000000000000000000000334955067233931
"855","Quant.11.2","Quant","1","11","3",0.105031151384472,0.000000000000000000000000000000000000000000000000000000000000000000000000000000256845235658913
"856","Sigma.11.2","Sigma","2","11","3",4.79749725603675,0.00000000000000000000000000000000000752500562199462
"857","Connect.11.2","Connect","3","11","3",0.189602172491058,0.000566817443985757
"858","Tau1.11.2","Tau1","4","11","3",1414.04595176115,0.0000000000000000773064458315368
"859","Tau2.11.2","Tau2","5","11","3",2784688.73768542,0.0000000000390351084513686
"860","NPQ.11.2","NPQ","6","11","3",0.307154951343852,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291603053846918
"861","qP.11.2","qP","7","11","3",0.649808216148136,0.000000000000000000000000000000000000000000000000000000000000000000000000000000513690471317826
"862","ABQ.11.2","ABQ","8","11","3",-0.0988844169460175,0.00000000000000000000000000000000000752500562199462
"863","qm.11.2","qm","9","11","3",0.717406481298132,0.000000000000000000000000000000000000000000000000000000000000000000000000000000256845235658913
"864","nTau1.11.2","nTau1","10","11","3",1.94862265762049,0.0000000000000000773064458315368
"865","nTau2.11.2","nTau2","11","11","3",3.67699027502072,0.0000000000390351084513686
"866","nCon.11.2","nCon","12","11","3",0.592581138396733,0.000566817443985757
"867","Fm.11.2","Fm","13","11","3",2887.36220601955,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291603053846918
"868","Fo.11.2","Fo","14","11","3",2584.09922905731,0.000000000000000000000000000000000000000000000000000000000000000000000000000000513690471317826
"869","Quant.12.2","Quant","1","12","3",0.109388010981974,0.00000000000000000000000000000000000000000000000000000000000000000000000000000442493452833492
"870","Sigma.12.2","Sigma","2","12","3",4.68181944869921,0.00000000000000000000000000000000000171827352188135
"871","Connect.12.2","Connect","3","12","3",0.246588455618403,0.00000566890178746552
"872","Tau1.12.2","Tau1","4","12","3",1652.7172367595,0.000000000000001730910398052
"873","Tau2.12.2","Tau2","5","12","3",3681347.52352044,0.00000734096225726879
"874","NPQ.12.2","NPQ","6","12","3",0.309350622385399,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123040711075006
"875","qP.12.2","qP","7","12","3",0.659031233853437,0.00000000000000000000000000000000000000000000000000000000000000000000000000000884986905666984
"876","ABQ.12.2","ABQ","8","12","3",-0.0723879891034076,0.00000000000000000000000000000000000171827352188135
"877","qm.12.2","qm","9","12","3",0.70568405163875,0.00000000000000000000000000000000000000000000000000000000000000000000000000000442493452833492
"878","nTau1.12.2","nTau1","10","12","3",2.27752305374406,0.000000000000001730910398052
"879","nTau2.12.2","nTau2","11","12","3",4.86096663507439,0.00000734096225726879
"880","nCon.12.2","nCon","12","12","3",0.770685619399939,0.00000566890178746552
"881","Fm.12.2","Fm","13","12","3",2882.52034206514,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000123040711075006
"882","Fo.12.2","Fo","14","12","3",2567.20717523156,0.00000000000000000000000000000000000000000000000000000000000000000000000000000884986905666984
"883","Quant.13.2","Quant","1","13","3",0.120196453271226,0.00000000000000000000000000000000000000000000000000000000000000000000000000123710280216649
"884","Sigma.13.2","Sigma","2","13","3",5.20507531342298,0.0000000000000000000000000000000000332816171418557
"885","Connect.13.2","Connect","3","13","3",0.142288593496942,0.0137306714089042
"886","Tau1.13.2","Tau1","4","13","3",1373.06903026308,0.0000000000000000307218422128274
"887","Tau2.13.2","Tau2","5","13","3",2738757.5104327,0.000000000895128312527776
"888","NPQ.13.2","NPQ","6","13","3",0.288820601878713,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346252163954835
"889","qP.13.2","qP","7","13","3",0.653985129596999,0.00000000000000000000000000000000000000000000000000000000000000000000000000247420560433299
"890","ABQ.13.2","ABQ","8","13","3",-0.192241672208079,0.0000000000000000000000000000000000332816171418557
"891","qm.13.2","qm","9","13","3",0.676603196121657,0.00000000000000000000000000000000000000000000000000000000000000000000000000123710280216649
"892","nTau1.13.2","nTau1","10","13","3",1.89215450849759,0.0000000000000000307218422128274
"893","nTau2.13.2","nTau2","11","13","3",3.61634124317653,0.000000000895128312527776
"894","nCon.13.2","nCon","12","13","3",0.444707650801124,0.0137306714089042
"895","Fm.13.2","Fm","13","13","3",2928.43689681859,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000346252163954835
"896","Fo.13.2","Fo","14","13","3",2576.4491681924,0.00000000000000000000000000000000000000000000000000000000000000000000000000247420560433299
"897","Quant.14.2","Quant","1","14","3",0.123212759560115,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000598016675206444
"898","Sigma.14.2","Sigma","2","14","3",4.95321208562127,0.00000000000000000000000000000000000000000203177836374528
"899","Connect.14.2","Connect","3","14","3",0.19401414631122,0.00000583307124877307
"900","Tau1.14.2","Tau1","4","14","3",1452.68094867696,0.000000000000000225457929479322
"901","Tau2.14.2","Tau2","5","14","3",2762084.71768971,0.00000000961865801133298
"902","NPQ.14.2","NPQ","6","14","3",0.293530421462855,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265211469747285
"903","qP.14.2","qP","7","14","3",0.663912401275027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000119603335041289
"904","ABQ.14.2","ABQ","8","14","3",-0.13455147220124,0.00000000000000000000000000000000000000000203177836374528
"905","qm.14.2","qm","9","14","3",0.668487617110823,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000598016675206444
"906","nTau1.14.2","nTau1","10","14","3",2.00186352314787,0.000000000000000225457929479322
"907","nTau2.14.2","nTau2","11","14","3",3.64714321866005,0.00000000961865801133298
"908","nCon.14.2","nCon","12","14","3",0.606370286667444,0.00000583307124877307
"909","Fm.14.2","Fm","13","14","3",2917.77428756046,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000265211469747285
"910","Fo.14.2","Fo","14","14","3",2558.26726581659,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000119603335041289
"911","Quant.15.2","Quant","1","15","3",0.125169065103992,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000342601779759646
"912","Sigma.15.2","Sigma","2","15","3",4.97108052463302,0.00000000000000000000000000000000000000000000275687190716899
"913","Connect.15.2","Connect","3","15","3",0.249074046429103,0.000000000402318993625982
"914","Tau1.15.2","Tau1","4","15","3",1554.62747231531,0.000000000000000206076960008136
"915","Tau2.15.2","Tau2","5","15","3",2694557.07694577,0.000000025233630793342
"916","NPQ.15.2","NPQ","6","15","3",0.285055456118405,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266050573196772
"917","qP.15.2","qP","7","15","3",0.657837569156921,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000685203559519292
"918","ABQ.15.2","ABQ","8","15","3",-0.138644303971067,0.00000000000000000000000000000000000000000000275687190716899
"919","qm.15.2","qm","9","15","3",0.663224042828214,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000342601779759646
"920","nTau1.15.2","nTau1","10","15","3",2.14235068735912,0.000000000000000206076960008136
"921","nTau2.15.2","nTau2","11","15","3",3.55797760565982,0.000000025233630793342
"922","nCon.15.2","nCon","12","15","3",0.778454065366783,0.000000000402318993625982
"923","Fm.15.2","Fm","13","15","3",2937.01706486806,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266050573196772
"924","Fo.15.2","Fo","14","15","3",2569.39338466406,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000685203559519292
"925","Quant.16.2","Quant","1","16","3",0.0451198381211098,0.00000000000000000000000000000000000000000000000000000000000000000000000000000218174091103852
"926","Sigma.16.2","Sigma","2","16","3",3.71926130082644,0.000000000000000000257358448075507
"927","Connect.16.2","Connect","3","16","3",0.279751731828392,0.0141792892855655
"928","Tau1.16.2","Tau1","4","16","3",2205.45238488421,0.000000000663153789536175
"929","Tau2.16.2","Tau2","5","16","3",15173449.1316356,0.0157816655040733
"930","NPQ.16.2","NPQ","6","16","3",0.22588282434572,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551948381915842
"931","qP.16.2","qP","7","16","3",0.455557837688989,0.00000000000000000000000000000000000000000000000000000000000000000000000000000436348182207703
"932","ABQ.16.2","ABQ","8","16","3",0.148089500023,0.000000000000000000257358448075507
"933","qm.16.2","qm","9","16","3",0.878601979985642,0.00000000000000000000000000000000000000000000000000000000000000000000000000000218174091103852
"934","nTau1.16.2","nTau1","10","16","3",3.03921840880488,0.000000000663153789536175
"935","nTau2.16.2","nTau2","11","16","3",20.0354977346299,0.0157816655040733
"936","nCon.16.2","nCon","12","16","3",0.874333861987497,0.0141792892855655
"937","Fm.16.2","Fm","13","16","3",3078.78512445588,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000551948381915842
"938","Fo.16.2","Fo","14","16","3",2939.87083803075,0.00000000000000000000000000000000000000000000000000000000000000000000000000000436348182207703
"939","Quant.17.2","Quant","1","17","3",0.0458562847154266,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000469030142759462
"940","Sigma.17.2","Sigma","2","17","3",3.56514052566007,0.0000000000000000000000450442368535275
"941","Connect.17.2","Connect","3","17","3",0.442945512831176,0.000000733244843501094
"942","Tau1.17.2","Tau1","4","17","3",1396.40632245621,0.000000000000315501473369876
"943","Tau2.17.2","Tau2","5","17","3",9435963.4148767,0.0000140996456578056
"944","NPQ.17.2","NPQ","6","17","3",0.265379680948793,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001658972023099
"945","qP.17.2","qP","7","17","3",0.50685979819191,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000938060285518923
"946","ABQ.17.2","ABQ","8","17","3",0.18339143124242,0.0000000000000000000000450442368535275
"947","qm.17.2","qm","9","17","3",0.876620519898033,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000469030142759462
"948","nTau1.17.2","nTau1","10","17","3",1.92431440844879,0.000000000000315501473369876
"949","nTau2.17.2","nTau2","11","17","3",12.4595417945316,0.0000140996456578056
"950","nCon.17.2","nCon","12","17","3",1.38437842136857,0.000000733244843501094
"951","Fm.17.2","Fm","13","17","3",2982.68564032229,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001658972023099
"952","Fo.17.2","Fo","14","17","3",2845.91075838306,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000938060285518923
"953","Quant.18.2","Quant","1","18","3",0.0447862026708338,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148705045822468
"954","Sigma.18.2","Sigma","2","18","3",3.28065101729293,0.000000000000000000000000000000000251552398951638
"955","Connect.18.2","Connect","3","18","3",0.392938943901399,0.0000000000370371400440363
"956","Tau1.18.2","Tau1","4","18","3",1787.46868167251,0.0000000135468197510988
"957","Tau2.18.2","Tau2","5","18","3",7594189.78326683,0.0000239045772852028
"958","NPQ.18.2","NPQ","6","18","3",0.287120431168477,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266806566267066
"959","qP.18.2","qP","7","18","3",0.531392810292392,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297410091644937
"960","ABQ.18.2","ABQ","8","18","3",0.248554800983989,0.000000000000000000000000000000000251552398951638
"961","qm.18.2","qm","9","18","3",0.879499649054432,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000148705045822468
"962","nTau1.18.2","nTau1","10","18","3",2.46321696162418,0.0000000135468197510988
"963","nTau2.18.2","nTau2","11","18","3",10.0276061743775,0.0000239045772852028
"964","nCon.18.2","nCon","12","18","3",1.22808828421247,0.0000000000370371400440363
"965","Fm.18.2","Fm","13","18","3",2932.30509944997,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000266806566267066
"966","Fo.18.2","Fo","14","18","3",2800.97828897328,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000297410091644937
"967","Quant.19.2","Quant","1","19","3",0.0484059016657726,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000261893999009894
"968","Sigma.19.2","Sigma","2","19","3",3.63573542367069,0.000000000000000000000000985244406537429
